locale,key,review_priority,source_text,draft_translation,source_sha256,translation_sha256,status,reviewer_name,review_date,decision,notes
ar,faq.items.fee.question,legal-adjacent,What does the {{price}} fee cover?,ماذا يغطي الرسم البالغ {{price}}؟,2e094fcc16eddefb6a19d2f044225fd40fb844c12f450a1c27e7e44ac7d70b9f,946feab66a2b36865636d526879de3585f24ab840df3bb8578ea8862c8eb90e8,draft,,,,
ar,faq.items.fee.answer,legal-adjacent,"Eligible pre-trial intake, deadline review, authorization, disclosure requests and tracking, qualified review, a fact-specific prosecutor-review submission, file updates and explanation of a Crown response. Applicable GST is extra; fines and trial work are separate.",يشمل تقديم بيانات القضية المؤهلة قبل المحاكمة، ومراجعة المواعيد، والتفويض، وطلب الإفصاح وتتبع المستندات، والمراجعة المؤهلة، وتقديم طلب مراجعة للنيابة حسب الوقائع، وتحديثات الملف وشرح رد النيابة. تُضاف ضريبة GST المطبقة؛ والغرامات والعمل المتعلق بالمحاكمة منفصلان.,a1dbf2898946b3702690c46c65c273d6c66c36e061b4b3f887a0f8610925f17d,f2b7cddc1a50b831d464bc6585e5c167f15e9a1906520ce4161d1a48f3e6c524,draft,,,,
ar,faq.items.speed.question,legal-adjacent,Will my ticket be resolved in 48 hours?,هل ستُحسم مخالفتي خلال 48 ساعة؟,46561c71c1d55265cd7ea1998970eda3466dd45c45771c42452cfdd749a2df71,fcb2380a3632bf2da426e5ee22725194b87ff1c9e87321f404f40d7ea0448312,draft,,,,
ar,faq.items.speed.answer,legal-adjacent,"No final-outcome timing is promised. The 48-hour commitment begins only when complete, readable disclosure arrives and is matched to your file. It covers Fabsy's review and next authorized action, not the prosecutor's response time.",لا نعد بموعد للنتيجة النهائية. يبدأ التزام الـ48 ساعة فقط عند وصول مواد الإفصاح كاملة ومقروءة ومطابقتها بملفك. وهو يشمل مراجعة Fabsy والإجراء التالي المصرح به، ولا يشمل وقت رد النيابة.,911b892d1c4d702099b7512f0ec5487b789a17087fc88e79146b86b69f707d8c,534c17342ad2e3b31608e7103ef183ead8936016eaa3a0a0fdbcf3cb4b49e4f9,draft,,,,
ar,faq.items.deadline.question,legal-adjacent,Does a disclosure request extend my deadline?,هل يمدد طلب الإفصاح موعدي النهائي؟,d7ba23f96466138ba0f3cd4f4066d81848d5269e2f4fe50effcc1db0162cb838,7e82d0ec51f4a91c4403231435e4f2a36c44ad6cf0888a7e024fd44c89ab4538,draft,,,,
ar,faq.items.deadline.answer,legal-adjacent,"No. Continue monitoring the dates on your ticket, court notice and portal. A disclosure request does not itself extend a response date, trial date or other deadline.",لا. استمر في متابعة التواريخ على المخالفة وإشعار المحكمة والبوابة الإلكترونية. طلب الإفصاح وحده لا يمدد موعد الرد أو المحاكمة أو أي موعد نهائي آخر.,7c36942f46dd03eaf667e50cc8645f98fd071d15cda3819ea5728d814110cf1e,fad178409cef78e0fa5dc47c6f8a8d4c5582cd7bbf94bc4d2b2e57446a5a6b6d,draft,,,,
ar,faq.items.trial.question,legal-adjacent,Is a trial included?,هل تشمل الخدمة المحاكمة؟,51d0d788dc018d786d7b71447316c41838f8655c6ae74e0a42645e921c2607b9,9c5c3bbddb460fdbeedf2ef6a8a1db035b3470ad68816dfafc2dad5e857c8918,draft,,,,
ar,faq.items.trial.answer,legal-adjacent,"No. Trial representation requires separate eligibility review, an agreement and a quote. Appeals, reopenings, government charges and out-of-scope work are also separate.",لا. يتطلب التمثيل في المحاكمة مراجعة أهلية واتفاقًا وعرض سعر منفصلًا. كما تُعد الاستئنافات وإعادة فتح القضايا والرسوم الحكومية والعمل خارج النطاق أمورًا منفصلة.,a8b5ab22febf4f9f40e933978cbaac7f742c0b92d49313db0a7f99b53d8d61dc,33f8c6fb81fbaf7c2966346120939d2e5001c1642d10f4dd56e5a27f45ec0764,draft,,,,
ar,faq.items.approval.question,legal-adjacent,Can Fabsy accept an offer for me?,هل تستطيع Fabsy قبول عرض نيابة عني؟,279750ea59b803f41091b4ec26450f03e8e8b50b59c44d5f2ffabae7aadefc08,b9a9d3bea9f088df4ff189107eef6d12bb5310728d093434a61d20d0a81cfe79,draft,,,,
ar,faq.items.approval.answer,legal-adjacent,"Only after your case-specific instruction. Fabsy will not accept a Crown offer, enter a guilty plea or finalize a proposed resolution automatically.",فقط بعد تعليماتك المحددة لهذه القضية. لن تقبل Fabsy عرضًا من النيابة، أو تقدم إقرارًا بالذنب، أو تنهي تسوية مقترحة تلقائيًا.,028f46cbe8707fcdbe0c14758d720f9eba17c832d4a713b393a5fa17fd840311,b6dab9183d01beb33eb6bda41c0b6c432f3b1ae40eedf390e75e15d782038d00,draft,,,,
ar,faq.items.outcome.question,legal-adjacent,Is a withdrawal or reduction promised?,هل يوجد وعد بإسقاط التهمة أو تخفيفها؟,42eafffad8245a37eb25d6826a395fcbd55634f4dc8b15643553531c77782c77,43fcbb5f67177628d675b7ef1470b4ed91ff0694f0a182c1acb83ad734e33878,draft,,,,
ar,faq.items.outcome.answer,legal-adjacent,"No. The result depends on the charge, evidence, procedure, prosecutor and court. There is no promise of a withdrawal, reduction, lower fine, fewer demerits or insurance result.",لا. تعتمد النتيجة على التهمة والأدلة والإجراءات والنيابة والمحكمة. لا نعد بإسقاط التهمة أو تخفيفها، أو خفض الغرامة أو نقاط المخالفة، أو بأي نتيجة تأمينية.,75463e420a8351295a6f3869dacb56c50a4e19e9021cd688961135403d4ed6de,b9e13da2124897615e93261c38f4582ba5007e1de79008d06749213b56d28f55,draft,,,,
ar,faq.items.language.question,legal-adjacent,Can I write in my language?,هل يمكنني الكتابة بلغتي؟,bc3db8223dc10707b55087856212a309db18c3776bff6e4f14656d9351833d76,507870954c4f63ddd3b5c7d145999478c6ea9c59c666970c129c0799899aa10d,draft,,,,
ar,faq.items.language.answer,legal-adjacent,You may write your account in your preferred language. Ask Fabsy to confirm available language assistance before relying on it. A translated website does not mean a speaker of that language is available by phone.,يمكنك كتابة روايتك باللغة التي تفضلها. اطلب من Fabsy تأكيد توفر المساعدة اللغوية قبل الاعتماد عليها. وجود موقع مترجم لا يعني توفر متحدث بهذه اللغة عبر الهاتف.,f1092bc9faf469eb6a0a9849dc2620b192933ec6e6e3d5bf1fecedf7fc96b049,4e54ccaa2ea6104f4d339fa68e5be97be2cc85591f88f962dee7ec02c4f774e7,draft,,,,
ar,contact.metaTitle,language-and-usability,Contact Fabsy | Alberta ticket help,تواصل مع Fabsy | مساعدة في مخالفات ألبرتا,ed7a28ef612a5c2c1fe3027668ccada01f32be7af4439ac002dbfc22ed125358,1f2a438d6e1feccd33b152e284a492039005b996c9fa7c78eeb50736eea2a48f,draft,,,,
ar,contact.title,language-and-usability,Start with a written question,ابدأ بسؤال مكتوب,846798956dfbfb9363b49c6f91ddd0de1b14601e8a6ade3e34f4dd32e27e045f,7a928e422ae58ede4408b7d0382341ff78f1d76b07243bcdcb13d7a6933f0122,draft,,,,
ar,contact.description,language-and-usability,You can email a question in your preferred language. Include your deadline and ask what language assistance is available.,يمكنك إرسال سؤال بالبريد الإلكتروني بلغتك المفضلة. اذكر الموعد النهائي واسأل عن المساعدة اللغوية المتاحة.,cc096a13093b0c65f1831a8989c079857a0951f390ecbb6079088a4db286b875,96b72ce686665b0f6a27ee86c96b316d514de51396a9dc0bd86a8a5504f02b96,draft,,,,
ar,contact.messageLabel,language-and-usability,Your message,رسالتك,7a057bd996a32915a171b4811d248b48f0fee7dd5e74f4510c156569ea36b4c5,23e0eec2312aa555ec700177879b29fe4c99a37b10aa98aa3491b37daf6931f6,draft,,,,
ar,contact.messageHint,language-and-usability,Write in your preferred language. Do not send card details or unnecessary identity documents.,اكتب بلغتك المفضلة. لا ترسل بيانات البطاقة أو وثائق هوية غير ضرورية.,11b3d97ead15ab909dd7020a27f92be67e2cfedd9034cc2beca0575ef2ba2227,1e6326832964d6bce2cdcb6ff1e9a77eb29737841f9919cb5946af4f4e974c58,draft,,,,
ar,contact.submit,language-and-usability,Send message,إرسال الرسالة,93a26b1eaff99b3a84dd80366660991d15703a96514497afd997c12c43000ed7,061ecda066462f52e354304606fde72750249cbbcb2eef793afc3d81174d0c0e,draft,,,,
ar,contact.availability,legal-adjacent,Language support and response times must be confirmed. WhatsApp and phone service in this language are not currently promised.,يجب تأكيد الدعم اللغوي وأوقات الرد. لا نعد حاليًا بخدمة WhatsApp أو الهاتف بهذه اللغة.,b509a1a34f5e45d302542e4888222f03ebef2e15ba2a58ed146796c66453db68,cbd3f2571b6b7347af0135dc8bcaf7ad0ab5128a75dd9309c4998fa4a6af5d69,draft,,,,
ar,contact.emailCta,language-and-usability,Email {{email}},راسل {{email}},46d94b216ce8e085d7a796624941d9939fa2c4444c1880cc869d713bc3f3db8a,cc581cc58e859a7e1f71aa81897d023436f9bd40eee47dbc97d83983acd61d83,draft,,,,
ar,contact.whatsappCta,legal-adjacent,Text us in your language on WhatsApp,راسلنا نصيًا بلغتك على WhatsApp,105dd00de557e3661e5a9484f348303cca7177367fd866f009f32d1e5cca6b0c,1b8f850ef79ffd835a264fd19b7ccebb7087f688c23b9bbfd10dd4c560fc5538,draft,,,,
ar,contact.staffAvailability,legal-adjacent,Ask which language support is available before calling.,اسأل عن الدعم اللغوي المتاح قبل الاتصال.,26d6efc6d2f4fe35fae8c2ce756511b532ec11a42b5b2c3a490481198d591e70,cd329721e963bdcba29bcb7e42e3a014cf298900098d691de9a719872d5d7581,draft,,,,
ar,contact.whatsappHint,legal-adjacent,Send a written message in your preferred language. Do not send payment-card details.,أرسل رسالة مكتوبة بلغتك المفضلة. لا ترسل بيانات بطاقة الدفع.,71d9b4e04a11c5b2cfda2da32871b914649e38ae6cfc2adc901a84d8d07e35fd,0cbf9490f521df48cf44d8db7e36ef9e689156aecfcf75800c9aea999b27905f,draft,,,,
ar,intake.title,language-and-usability,Start Rapid Resolution,ابدأ Rapid Resolution,08d30aec3aca3e8f9399438ce9780f7a03f67583b7fbc31df1de48a958480beb,b2e3473ac473bbc15095353eb0a6ced5d34022b53db8229437dc6fb2fc653b09,draft,,,,
ar,intake.description,language-and-usability,Enter the details exactly as they appear on your ticket. You may write your account in your preferred language.,أدخل البيانات كما تظهر تمامًا في المخالفة. يمكنك كتابة روايتك بلغتك المفضلة.,895239d7cc03f62b9c38c498def413079949204d7c3abb9cf01ba2f8ef9f6f3f,8507928bdccfd5a5a5e72c7fc699d1c47f84054936c11a51a00a0c4d799c2fcc,draft,,,,
ar,intake.steps.ticket,language-and-usability,Ticket details,بيانات المخالفة,095c5093d6828fd6e732a178cf50a84e0a2fa359c999e38edb8e4ef3c49245cf,d7c1feac4e09051bd64d06d6d145093c392774e335b661d2ea84b36a472f0b31,draft,,,,
ar,intake.steps.personal,language-and-usability,Personal information,المعلومات الشخصية,06a571228fc4b88b951b3df6ec8f1cd70342feafaa6c298aa1d07fe690b2913c,27a85000358165ff6c2f7cc31f5346ae4b379a59e9c258eda0ce370f2ee7a310,draft,,,,
ar,intake.steps.account,language-and-usability,Your account,روايتك,dbb5f6371b6a2a677f09c24d17fdc581132a41881a818469a92b58588e8764bc,591bd4dd8f5c8ec77312c2b816c081d767bbac192a70f31db318be863d08d6ad,draft,,,,
ar,intake.steps.consent,language-and-usability,Authorization,التفويض,ca5839e38a15433e62b39767d6a86eaafba17ea6b3ea61e3b89e2ac46baa874c,3511fa94977a23cb1b53e8b22e4c3a14ff500e604b73018242a966904f4ff611,draft,,,,
ar,intake.steps.review,language-and-usability,Review,المراجعة,aff0766a5290e117b8433c351bae7b7b23bed682b2369bd822d88a647cc58512,d2d4b7f9cfb5258cb42a30dbbfaa45dd4e84c13e961921ad89139af5468fbd31,draft,,,,
ar,intake.steps.payment,language-and-usability,Payment,الدفع,7048f38b33f135df36b3d9d382f167d45cfdda857b616899c9d8c9acd2751f64,82c34fe99a131cbf7401c2e6c0d381e26cbce5fc9c6e0d5e022b97fe85eaa7da,draft,,,,
ar,intake.fields.firstName,language-and-usability,First name,الاسم الأول,702ef921ed1d89bf63353c899af7e338722a3ef6123d0a98333a162818f85e59,0edf5fd0c1eb963fbfae40805dbb7eeb9a1c828ad8892b37bc17ccf81615cd70,draft,,,,
ar,intake.fields.lastName,language-and-usability,Last name,اسم العائلة,7b4888049459f04adf3d6023c45e8ac8fc80e7ce8dfc643179da25a2c3b05443,2d2ad9555b0bcfa86b75a01778a4ccf6beec20d9f39abd20cd12f7d8f379a147,draft,,,,
ar,intake.fields.email,language-and-usability,Email address,البريد الإلكتروني,f2488fd4ef4adbc6ac61300083f2c33980e48bb4bbf3c540ad760d61fc36f420,ddf0fca39a4f67e17646447b5c3a61ef374b3b8a23f91125442e327ee487f121,draft,,,,
ar,intake.fields.phone,language-and-usability,Phone number,رقم الهاتف,306f1bb20677a622fc38185239e89a940f6c1727e440a2b359d7d0e1bf600644,42095a7a6c15272a3ae95481fb5641be9a446b241f9d6b96459532fb7ec44088,draft,,,,
ar,intake.fields.smsOptIn,legal-adjacent,I agree to receive text updates about my file.,أوافق على تلقي تحديثات نصية بشأن ملفي.,32bf2bb33aba0f995ccceaad77c8e80f977fdde206ef04cbc3f7dcabe009c198,8a913fb08aca5b2cd5d33f84b6ff99d2d2d96f0806e7528e83089e49461b618c,draft,,,,
ar,intake.fields.address,language-and-usability,Street address,عنوان الشارع,8a386dd14cb9a70f6f2769a7d50dd945fc29bf76fbb219dfa017d1f18739dba0,2964735db472eaf7f77de96eea223cf8148cf8e8581046fdfce71079204f223a,draft,,,,
ar,intake.fields.city,language-and-usability,City,المدينة,fc33f73246f48295702f404001e74d56f14d2f82689b2816422dc1a4c2ec4fb2,23ee0d351c7b1d0d973d5426b78b00dd7a6077d8a7b1a1f5487b6dfd852e1400,draft,,,,
ar,intake.fields.province,language-and-usability,Province,المقاطعة,abfcecfabeb7545eaf3bc06d4c35204a4ebfd978963d132838d0198638a45b30,a5dcc2cea17ad356c3414cd8ed629727ac975b0568c124df7c3b67e3e4ac9828,draft,,,,
ar,intake.fields.postalCode,language-and-usability,Postal code,الرمز البريدي,ae53cea8228bcfc350fef961189a32a592e06ccffa52a8b991f88841cbac8de4,725366c620cbb25dc9cbf47cca8aae925f51a4e01d21bf458f1400400d3951d3,draft,,,,
ar,intake.fields.dateOfBirth,language-and-usability,Date of birth,تاريخ الميلاد,eb4c4e239122d42d1ca7a7af175d6fe393926cb14aaab56b7ab7fc056b2ccb86,3364645354dd215e257bfaa9dce141d0d7fdf963c47fec1c19da9fdcf7f6e767,draft,,,,
ar,intake.fields.driversLicense,language-and-usability,Driver's licence number,رقم رخصة القيادة,7794437f3e0c40324b31fddbae56f957e61eb4176a1d3f66fd4b3ccf8d62a002,6393fd2b6b7eb2c33ea768b4dbfd05a399292abb228140ac63ec125e70650e9a,draft,,,,
ar,intake.fields.driversLicenseImage,language-and-usability,Driver's licence image,صورة رخصة القيادة,2c62301c7c9d0f2c266badff196079163818bd694329f99d907e77aa54eba4a5,4685adb453a5a38f29468acdf32904d7f9d1bb51648b15c657280d2675528ddb,draft,,,,
ar,intake.fields.addressDifferent,language-and-usability,My current address differs from my licence.,عنواني الحالي يختلف عن العنوان في رخصتي.,9fbf46971f882388a58d6e5099223280287f25336ffa8e36627459f934da6524,c4caa8c3073dab2aea028a9ecbddb2fd0d729e67567183889557ea39be2376e8,draft,,,,
ar,intake.fields.ticketNumber,language-and-usability,Ticket number,رقم المخالفة,ef4169ff531e73a501177740307b56c6419d4b3251bb040eaf604cf61e40affc,12ed80048427f8d919ac570c8cc1d74bb2ee058ac32ec3000415e4b17355ed1a,draft,,,,
ar,intake.fields.issueDate,language-and-usability,Issue date,تاريخ الإصدار,f0a6c4753adfbd8c4cacfd961ae4c130c70f3d99142067875fa88cf96484643c,4e5892a34a0649e9813d5f894db4f132893819c0fe0414e768664e91d3fa179a,draft,,,,
ar,intake.fields.location,language-and-usability,Location,الموقع,15b61974b2707a7b3d4201385e0f01f4ff5eb1f17c5639d98788ee5add2025cd,8937faa1e41fcc423af49b2799403d429cb2bef522b6c562e38b2d944f02cd3c,draft,,,,
ar,intake.fields.officer,language-and-usability,Officer or enforcement agency,الضابط أو جهة إنفاذ القانون,c6797261f6fd67ca9bab533218d0ddeeec2abfc65cfa92814c20d1d8e733862d,bd5ed76f7c1cd50af87cf3af8c37e15ce08beed7dbb6e52e2014cec31bd656c2,draft,,,,
ar,intake.fields.officerBadge,language-and-usability,Badge number,رقم الشارة,47fac07a03dfec1ce3f1fb5c0cda1537482cdb2ca2958ea61861c3089204dd21,7bb89942f4f0d4b075a54e71f9e0f991e9eb0a45857e2dec18db970689fdb622,draft,,,,
ar,intake.fields.offenceSection,language-and-usability,Section,المادة,dfca5da56b8cdb627309e2aa5a45e17b0e3e3e09e729209216b4fb0684ad8bae,79bd421ff0fafd87d1fb279d5e280b75297b9a05006e970b7b46038c74cc4974,draft,,,,
ar,intake.fields.offenceSubSection,language-and-usability,Subsection,الفقرة,b2dc6cc49319261382a14bba1de1fef28aa704eafe953db3966b64150dd76975,ef3953baa18a829b67188a91e1ef49599b41f34fb0e748164100e0c1838c2be7,draft,,,,
ar,intake.fields.offenceDescription,language-and-usability,Offence description,وصف المخالفة,38e13bd99e33af122c00017d85ca807b981cf414a233923de09e38de29792aa0,ef007dff9707a6bbf4cef354ba897b24222cb52291aafad0225e3a2b5fdc2924,draft,,,,
ar,intake.fields.fineAmount,language-and-usability,Fine amount,مبلغ الغرامة,319a81f308c50f9aa9ae07630f465e2bc6042b6f90952329af45b9de082627ff,455b721a7874643a08e1dcde63226d2f67e4dcb28906d69bc56c7ce0ebd34970,draft,,,,
ar,intake.fields.courtDate,language-and-usability,"Court date, if scheduled",تاريخ المحكمة، إن كان محددًا,7f1b94e6293d5d66b804a2fea0c2663113ec8af24ab509b32effc04a6c300a44,444120df1158c6834dc0e94271378ca50c86c9961a8bc134eaf9f11a778bd35d,draft,,,,
ar,intake.fields.courtJurisdiction,language-and-usability,Court location,موقع المحكمة,6f3997bb1a9d1d6bcc648fca4fc9fe18d0b8e5daa1d82ad9bb91d314a901a8a7,db4dcc1ee4f1d0c0bfc300888cd4cc875679f00152c5f3dd471403a1eeb60cc4,draft,,,,
ar,intake.fields.ticketImage,language-and-usability,Upload your ticket,ارفع صورة المخالفة,eff0e03db5d358970b2e3dc119efdb8250d4e70444b01f2437772a21931739d5,a693628b044ca021c544bbb93252f319bbbe5eeb557307a8eba4ac14818ed15e,draft,,,,
ar,intake.fields.vehicleSeized,language-and-usability,Was your vehicle seized?,هل تم حجز مركبتك؟,fd8c61c2d2890995e17d9cf09814825dfb8c292940e5a372ce25729dd443e1ab,7330e60ae80573b5564b4f1c5759042f9faf7b9915f8f876075861db3dad0b8b,draft,,,,
ar,intake.fields.pleaType,language-and-usability,Your position on the ticket,موقفك من المخالفة,20263844dc014587b3501df7f368b32a83b4018c2052fe16da2a4e13092e8442,1f5ea9d84aa4b93f3fa6db574179507bdd51c0f2756d863240261bc0dd7b50df,draft,,,,
ar,intake.fields.explanation,language-and-usability,Your account of what happened,روايتك لما حدث,660713dc8e71dfe66284d3a7365ae0b172454585ea0fc7b1312e2f8905d23302,c0b18dd798975cf98ec982d7aa47c36ea9dcde620140afd6a88bff4ca3387e4c,draft,,,,
ar,intake.fields.circumstances,language-and-usability,Other relevant circumstances,ظروف أخرى ذات صلة,55cc1be2e9b57fb5abdfaf4fc367c48069b7aaf33b3a3aab1355aa4f49e0bc3a,fac3360c1999a238510054f05ed4132226eae0cf60e1d53b97e3dcb83b7c7a1b,draft,,,,
ar,intake.fields.witnesses,language-and-usability,Are there witnesses?,هل يوجد شهود؟,31212056af5a538b299814827e1fd4a47621a952be38bcee6d1b36995c142bbc,750e082cdb9aa08c9197c3159ba5a6ccc1771dbaedaff88fc9d75a0b2303258c,draft,,,,
ar,intake.fields.witnessDetails,language-and-usability,Witness details,بيانات الشهود,13ef6a4023c2df9fe1b1e7238c0d0903102fce9772d44a275c77579cb8b61733,68c9881b6cc7b31a562aa02146704ac9d8faf4b3f880aa8823dbe18d6eb572dd,draft,,,,
ar,intake.fields.evidence,language-and-usability,Do you have additional evidence?,هل لديك أدلة إضافية؟,3f215053acf6bd460ec9a42d1a814bbeaeaaa1e88081369488459cbcbacc1601,e5b8baecf4c19c32a9b0060d511a69f8cecd27a79343b5ddade2793785060db5,draft,,,,
ar,intake.fields.evidenceDetails,language-and-usability,Evidence details,تفاصيل الأدلة,feb7d9dd3db683c01ac5379e4d60940db131271540ffa497af32c51c6ab72f46,cf69233ce65e5ff0b0d5d05b4b683e62e4bec87dbf9f3253ab34ada507e6a34d,draft,,,,
ar,intake.fields.priorTickets,language-and-usability,Previous tickets,المخالفات السابقة,e8e17ca1038c6a9f0c4c372eaa84b6d7c6f33bd9a399c81fd0991494f640563d,439c7ad5f3ff2049fe57b45aaea5ac869c2ff5df565173f08135ed34f7ae848c,draft,,,,
ar,intake.fields.insuranceCompany,language-and-usability,Insurance company,شركة التأمين,74a674f9bd2c7d69bec1ea58e6c17086dd80a3daf50d7da9d0fcc3d3e62752aa,03c66fbec24b921d60c049c6b3d3b3168768390fff0ee3281aa09648325771e2,draft,,,,
ar,intake.fields.vehicleDetails,language-and-usability,Vehicle details,بيانات المركبة,c4a848179b5905c630a264ee8f81f5fa1e69cf04a5d13ef36d7b6977391af77a,c75ea31287af26800da3c34a7a115f8e3bafa0a94794bab6de5675f300f418f7,draft,,,,
ar,intake.fields.additionalNotes,language-and-usability,Additional notes,ملاحظات إضافية,5871e1abaa639712e7e0107d9d5f6b14793cbd1c696b14f3eb6cc22be96cbd29,d90508176b1a91ddd896e75736ff32a274b50105f4401104330362505b7b1919,draft,,,,
ar,intake.fields.preferredLanguage,language-and-usability,Preferred written language,اللغة المفضلة للمراسلات المكتوبة,19a143b46379d7d132cc69d0bc9d26938f5324c6c871aa5dd2615a20e2d15f89,2c9e01f05e20cfe614d92340ec40b2ad4ea95e447d29004cc68679d9c0fcbe6e,draft,,,,
ar,intake.fields.digitalSignature,language-and-usability,Digital signature: type your full legal name,التوقيع الرقمي: اكتب اسمك القانوني الكامل,cb72c11a93258cbd5798c4b5cb8806f213dcab63b6f575589e35f9043c6e60a0,d5fb0a905ad8a8b1802cad9f4555e0ed51294d85312347ca44482c13c6449513,draft,,,,
ar,intake.validation.required,language-and-usability,Complete this required field.,أكمل هذا الحقل المطلوب.,c87f8ba5fa65dcdabe6111e13c857ee4c54038ecf14d3ed3bef856c6eaaeb919,c00c6ee9df81391434d884bfb104a41c57056d657e833057e06804e9544a7132,draft,,,,
ar,intake.validation.email,language-and-usability,Enter a valid email address.,أدخل بريدًا إلكترونيًا صالحًا.,8a966af884a06484aad2032a003c8bb514b24890ef0e2e917a8e0a4df0858def,d3e1c00f2e1cf78dbd3fe3313d5accee0011ad2822573acec20b209750d2b025,draft,,,,
ar,intake.validation.phone,language-and-usability,Enter a valid phone number.,أدخل رقم هاتف صالحًا.,90eeb8ff8c3a02124a44cfff39e4057d677b1ce7df90355b2ef8a4cfd141c972,cffffceb30ce92f163dd5a08757f6aebd504bac744ace48610bfc615aa4845e3,draft,,,,
ar,intake.validation.date,language-and-usability,Enter a valid date.,أدخل تاريخًا صالحًا.,2102f47f88cd1261dd3e241b122f6c10ead63f172ed8410ca9a4b82ced0ad27b,43ef7b3daea7898d68cdb953c118e109b526d4f6b56777245ff35c9fb692b2c7,draft,,,,
ar,intake.validation.amount,language-and-usability,Enter a valid fine amount.,أدخل مبلغ غرامة صالحًا.,f53b059015a1ecf51c630a781476e04fda8e006a21528725d150cf54936503a7,7fc05036672c579a7b6b7cec99cacc837d91f371afc59231e69532c7e1015061,draft,,,,
ar,intake.validation.ticketImage,language-and-usability,Upload a readable image of your ticket.,ارفع صورة واضحة ومقروءة لمخالفتك.,cbab99efafa989eef75848f0aa27eb1113669e68ae689c42e3f47fa7f4a65eef,b6e7533658403e7d7917328c0ef31a946c086202128b29b3c2a3d1ecabcd9637,draft,,,,
ar,intake.validation.signature,language-and-usability,Type your full legal name to sign.,اكتب اسمك القانوني الكامل للتوقيع.,8dfef8bbad08c50a13d5764ece818bc41c1c03c0056d61395ec90cfedd370752,4c51db6bbeb8670dfcb49762a557b5a3279eb94bf95a2d2e7f3609ff00d8471d,draft,,,,
ar,intake.validation.consent,language-and-usability,Read and accept the authorization before continuing.,اقرأ التفويض واقبله قبل المتابعة.,64992837e3cbb842a96069e90d5afcf1c30e0de8f3dc102e4b47e22669e44d80,ac518897d2070a9c18922183ae9b9f3e28efbab8506d7674203dcf58e9b80ffc,draft,,,,
ar,intake.validation.terms,language-and-usability,Accept the Terms of Service and Privacy Policy before payment.,اقبل شروط الخدمة وسياسة الخصوصية قبل الدفع.,6be1bb8ed081551458613c3b21a70c4dc6d0d2284b02796dd791657c26846ec9,2d28834ada5881ee6d288132174d231ce0ce95fdb3cd3e1203d145deed231093,draft,,,,
ar,intake.validation.submit,language-and-usability,We could not submit your details. Please try again.,تعذر إرسال بياناتك. يرجى المحاولة مجددًا.,1ea4214151d8b0d47d2e2455f1fc32d3a9b89392678aed48cba4e132f825d07d,d4fcfbf19816375f9d402e6c19d13018a1f9e955a9ca182b81c4f2cd197f1712,draft,,,,
ar,intake.validation.scanReview,language-and-usability,Check the extracted details and correct any mistakes.,راجع البيانات المستخرجة وصحح أي أخطاء.,aa29d7896884f145e3532e13b8706a1ca7dfa90b3db5ce24498c0cf7b40ef0e7,7e88ac8c83850c9a465054acb36b308120cf7b5c070d72cfbbf63f7466fffb13,draft,,,,
ar,intake.validation.scanFailed,language-and-usability,We could not read this document. Enter the details manually.,تعذرت قراءة هذا المستند. أدخل البيانات يدويًا.,c9207721ea3aa80ed6d603c0943b3e83a3ea1cfee62976d46c0333478e7ddfc8,37f2f730e1d802d80a90c7c51f6a17cda2aaa8c4ccb47c4762b9f0f8f8fe2ca3,draft,,,,
ar,intake.validation.fileFormat,language-and-usability,"Choose a PDF, JPG, PNG, WebP, HEIC or HEIF file no larger than 10 MB.",اختر ملف PDF أو JPG أو PNG أو WebP أو HEIC أو HEIF لا يتجاوز حجمه 10 MB.,55a8fe3740ea49d7c0984eb5ca2e232c87823187c7d79e0b5501211edf2a1a4d,8969ede396eec84b45cadb4a0fb317040a222c840bd514370465af8d53b94016,draft,,,,
ar,intake.validation.consentCharacter,language-and-usability,"We could not create a readable consent document from one or more characters. Contact Fabsy before paying, and keep your original name and details unchanged.",تعذر إنشاء مستند موافقة مقروء بسبب حرف واحد أو أكثر. تواصل مع Fabsy قبل الدفع، وأبقِ اسمك وبياناتك الأصلية دون تغيير.,0912a89086b65918f080acbf74cae4d1dcc19184a3094420ac470d13d26dfa03,ab0625ef98535afb4fef8bd668d66e2874f3196753ad2d4773e31e1aba1c1426,draft,,,,
ar,intake.validation.length,language-and-usability,This entry is too long for this form. Contact Fabsy if you need to keep the full text.,هذا الإدخال أطول مما يسمح به هذا النموذج. تواصل مع Fabsy إذا كنت بحاجة إلى الاحتفاظ بالنص الكامل.,4ff0e8bf7eaffbd31881ac3310bce4f31694d2d5db4d645717d0739abc826ecc,c57de6efb4bbd45890f7c534b4356668632a4a6d763febc9ed9a5d883e5e5466,draft,,,,
ar,intake.consent.title,legal-adjacent,Digital authorization for Rapid Resolution,تفويض رقمي لخدمة Rapid Resolution,f0ee4c044fcc5a96fe09de7b7eb0618575cb6e84f5b435b702e0290b2219a6fe,c1809c03a7e40498088330a90c48d6eff6f1d4c773e8cc12832217036ca509bb,draft,,,,
